Time,Channel A,Channel B
(us),(mV),(mV)

-3.21988772,2.06305122,-3.46385050
-3.21588772,1.37333298,-2.22785115
-3.21188772,2.16071033,-2.47199917
-3.20788772,1.37333298,-2.22785115
-3.20388772,1.76396978,-1.48014760
-3.19988772,0.98269600,-1.23599958
-3.19588772,2.16071033,-2.71614718
-3.19188772,2.55134726,0.48829612
-3.18788772,2.35602903,-1.48014760
-3.18388772,2.35602903,-3.21970248
-3.17988772,1.56865132,-1.98370302
-3.17588772,2.06305122,-3.46385050
-3.17188772,2.06305122,-2.47199917
-3.16788772,1.37333298,-1.48014760
-3.16388772,2.16071033,0.24414806
-3.15988772,1.76396978,-3.21970248
-3.15588772,1.76396978,-0.50355536
-3.15188772,2.35602903,-0.74770343
-3.14788772,2.16071033,-2.96029520
-3.14388772,1.76396978,-4.94399834
-3.13988772,2.25836945,0.24414806
-3.13588772,2.35602903,-0.74770343
-3.13188772,2.25836945,-1.48014760
-3.12788772,2.16071033,-2.22785115
-3.12388772,2.25836945,-1.98370302
-3.11988772,1.56865132,-2.22785115
-3.11588772,1.96539199,-2.47199917
-3.11188772,1.86162913,0.24414806
-3.10788772,2.25836945,-1.48014760
-3.10388772,2.06305122,-0.50355536
-3.09988772,2.25836945,-0.99185151
-3.09588772,2.64900661,-1.23599958
-3.09188772,1.56865132,-1.48014760
-3.08788772,1.56865132,-0.74770343
-3.08388772,2.25836945,0.00000000
-3.07988772,1.86162913,-3.21970248
-3.07588772,2.45368814,-2.96029520
-3.07188772,1.76396978,-0.74770343
-3.06788772,2.35602903,-1.73955488
-3.06388772,2.16071033,-1.23599958
-3.05988772,2.06305122,-0.50355536
-3.05588772,1.86162913,-0.25940731
-3.05188772,1.76396978,-1.73955488
-3.04788772,2.06305122,-2.71614718
-3.04388772,1.66631055,-2.71614718
-3.03988772,2.06305122,0.24414806
-3.03588772,1.76396978,-0.99185151
-3.03188772,2.16071033,-1.23599958
-3.02788772,1.76396978,-2.47199917
-3.02388772,1.66631055,0.00000000
-3.01988772,1.76396978,-2.71614718
-3.01588772,1.66631055,-3.95214677
-3.01188772,1.56865132,-3.46385050
-3.00788772,1.86162913,-2.71614718
-3.00388772,1.86162913,-2.22785115
-2.99988772,2.06305122,-1.23599958
-2.99588772,1.76396978,-2.47199917
-2.99188772,1.86162913,-0.99185151
-2.98788772,1.76396978,-1.23599958
-2.98388772,2.06305122,0.48829612
-2.97988772,1.86162913,-0.25940731
-2.97588772,1.17801452,0.00000000
-2.97188772,1.76396978,-4.19629478
-2.96788772,1.96539199,-1.48014760
-2.96388772,2.25836945,-2.71614718
-2.95988772,1.66631055,-2.22785115
-2.95588772,2.25836945,-0.50355536
-2.95188772,2.16071033,0.48829612
-2.94788772,1.86162913,-1.23599958
-2.94388772,1.66631055,-2.22785115
-2.93988772,2.16071033,-0.74770343
-2.93588772,1.86162913,-0.74770343
-2.93188772,1.76396978,-2.96029520
-2.92788772,2.16071033,-1.73955488
-2.92388773,1.86162913,0.24414806
-2.91988773,1.37333298,0.24414806
-2.91588773,1.76396978,-3.70799875
-2.91188773,1.86162913,-1.48014760
-2.90788773,2.06305122,-0.25940731
-2.90388773,1.56865132,-1.23599958
-2.89988773,2.16071033,-1.73955488
-2.89588773,2.06305122,0.00000000
-2.89188773,2.25836945,0.48829612
-2.88788773,1.96539199,-2.71614718
-2.88388773,1.86162913,-1.23599958
-2.87988773,1.66631055,-1.73955488
-2.87588773,2.16071033,-1.48014760
-2.87188773,1.76396978,-0.74770343
-2.86788773,1.56865132,-1.98370302
-2.86388773,2.16071033,-0.25940731
-2.85988773,1.86162913,-0.50355536
-2.85588773,2.45368814,-1.48014760
-2.85188773,2.06305122,-0.74770343
-2.84788773,2.16071033,-1.23599958
-2.84388773,1.96539199,2.21259189
-2.83988773,2.16071033,-2.96029520
-2.83588773,2.45368814,-2.22785115
-2.83188773,1.47099209,-1.73955488
-2.82788773,2.16071033,-2.22785115
-2.82388773,2.74666595,-2.96029520
-2.81988773,1.86162913,-2.96029520
-2.81588773,2.45368814,-1.73955488
-2.81188773,2.74666595,-2.47199917
-2.80788773,2.16071033,0.00000000
-2.80388773,2.55134726,-2.71614718
-2.79988773,1.86162913,0.00000000
-2.79588773,1.86162913,-0.99185151
-2.79188773,1.76396978,-0.99185151
-2.78788773,1.76396978,-0.99185151
-2.78388773,2.16071033,-3.95214677
-2.77988773,1.96539199,-2.71614718
-2.77588773,2.45368814,0.00000000
-2.77188773,1.76396978,-1.48014760
-2.76788773,2.06305122,-0.25940731
-2.76388773,1.66631055,-2.71614718
-2.75988773,2.16071033,-2.47199917
-2.75588773,2.16071033,-1.48014760
-2.75188773,1.76396978,-1.73955488
-2.74788773,2.06305122,-3.21970248
-2.74388773,2.06305122,0.00000000
-2.73988773,2.16071033,-2.22785115
-2.73588773,2.06305122,-0.25940731
-2.73188773,2.06305122,-2.47199917
-2.72788773,1.76396978,-1.73955488
-2.72388773,2.16071033,-1.23599958
-2.71988773,2.06305122,-1.98370302
-2.71588773,1.86162913,-0.74770343
-2.71188773,1.76396978,-0.99185151
-2.70788773,1.76396978,-1.23599958
-2.70388773,1.76396978,-1.73955488
-2.69988773,2.35602903,1.22074032
-2.69588773,2.06305122,-2.22785115
-2.69188773,1.76396978,-0.74770343
-2.68788773,1.86162913,-1.73955488
-2.68388773,2.35602903,-1.48014760
-2.67988773,2.06305122,-1.23599958
-2.67588773,1.76396978,-1.48014760
-2.67188773,1.66631055,-1.73955488
-2.66788773,2.06305122,-2.47199917
-2.66388773,2.16071033,-2.47199917
-2.65988773,2.16071033,-2.22785115
-2.65588773,2.64900661,-1.73955488
-2.65188773,1.66631055,-1.48014760
-2.64788773,1.96539199,-2.47199917
-2.64388773,2.35602903,-1.23599958
-2.63988773,1.37333298,-2.71614718
-2.63588773,1.66631055,-2.22785115
-2.63188773,2.16071033,0.73244417
-2.62788773,1.47099209,0.48829612
-2.62388773,1.96539199,-2.71614718
-2.61988773,1.86162913,0.48829612
-2.61588773,1.86162913,-2.22785115
-2.61188773,1.96539199,-2.47199917
-2.60788773,1.96539199,-2.71614718
-2.60388773,2.06305122,0.48829612
-2.59988773,2.25836945,-0.74770343
-2.59588773,2.45368814,-1.98370302
-2.59188773,1.47099209,-0.25940731
-2.58788773,1.96539199,-2.71614718
-2.58388773,2.16071033,-0.74770343
-2.57988773,2.35602903,-2.47199917
-2.57588773,1.96539199,-2.22785115
-2.57188774,2.25836945,-1.23599958
-2.56788774,2.45368814,-1.98370302
-2.56388774,1.76396978,0.73244417
-2.55988774,1.86162913,-1.73955488
-2.55588774,2.25836945,-0.99185151
-2.55188774,2.06305122,-1.23599958
-2.54788774,2.35602903,-4.19629478
-2.54388774,1.66631055,0.73244417
-2.53988774,1.66631055,-2.47199917
-2.53588774,1.96539199,-0.74770343
-2.53188774,2.35602903,-2.47199917
-2.52788774,1.37333298,-1.48014760
-2.52388774,1.76396978,-2.96029520
-2.51988774,2.16071033,-2.47199917
-2.51588774,2.55134726,-2.22785115
-2.51188774,1.96539199,-1.48014760
-2.50788774,1.66631055,-2.47199917
-2.50388774,2.35602903,-2.96029520
-2.49988774,2.16071033,-2.47199917
-2.49588774,1.96539199,-3.21970248
-2.49188774,2.35602903,0.73244417
-2.48788774,2.16071033,0.00000000
-2.48388774,2.06305122,-3.46385050
-2.47988774,1.96539199,-1.23599958
-2.47588774,1.86162913,-0.74770343
-2.47188774,2.16071033,-0.99185151
-2.46788774,1.47099209,0.73244417
-2.46388774,2.06305122,-0.50355536
-2.45988774,2.06305122,-0.74770343
-2.45588774,2.25836945,-1.98370302
-2.45188774,2.06305122,-2.96029520
-2.44788774,1.96539199,-2.96029520
-2.44388774,2.06305122,0.00000000
-2.43988774,2.25836945,0.73244417
-2.43588774,1.76396978,-3.21970248
-2.43188774,2.16071033,-1.98370302
-2.42788774,2.16071033,-2.22785115
-2.42388774,1.37333298,-0.50355536
-2.41988774,2.25836945,-2.47199917
-2.41588774,2.25836945,-2.71614718
-2.41188774,1.47099209,-0.25940731
-2.40788774,2.45368814,-1.98370302
-2.40388774,2.16071033,-2.71614718
-2.39988774,1.76396978,0.24414806
-2.39588774,1.76396978,-0.25940731
-2.39188774,2.35602903,-1.23599958
-2.38788774,1.37333298,-1.98370302
-2.38388774,1.76396978,-1.48014760
-2.37988774,1.76396978,-1.98370302
-2.37588774,2.25836945,-1.73955488
-2.37188774,2.06305122,-2.47199917
-2.36788774,2.06305122,-3.21970248
-2.36388774,2.55134726,-2.96029520
-2.35988774,2.35602903,-0.50355536
-2.35588774,2.55134726,-4.19629478
-2.35188774,1.47099209,-0.25940731
-2.34788774,2.35602903,-1.48014760
-2.34388774,2.45368814,-0.99185151
-2.33988774,1.56865132,-0.25940731
-2.33588774,1.56865132,-1.73955488
-2.33188774,1.96539199,0.00000000
-2.32788774,2.45368814,-3.21970248
-2.32388774,1.56865132,-1.98370302
-2.31988774,1.66631055,-2.22785115
-2.31588774,1.96539199,-0.74770343
-2.31188774,2.64900661,-1.23599958
-2.30788774,2.16071033,-1.73955488
-2.30388774,2.16071033,-2.71614718
-2.29988774,2.35602903,-0.50355536
-2.29588774,2.45368814,-0.25940731
-2.29188774,1.86162913,-2.47199917
-2.28788774,2.35602903,-1.48014760
-2.28388774,1.86162913,-2.47199917
-2.27988774,1.96539199,-0.50355536
-2.27588774,1.47099209,1.22074032
-2.27188774,2.35602903,1.46488833
-2.26788774,2.25836945,-1.23599958
-2.26388774,1.76396978,-1.23599958
-2.25988774,2.06305122,-1.23599958
-2.25588774,2.06305122,-0.99185151
-2.25188774,1.96539199,0.00000000
-2.24788774,1.76396978,-1.23599958
-2.24388774,2.16071033,0.97659224
-2.23988774,2.25836945,-0.25940731
-2.23588774,2.06305122,-0.25940731
-2.23188774,2.25836945,-1.98370302
-2.22788774,1.76396978,-0.99185151
-2.22388774,1.86162913,-1.98370302
-2.21988775,2.55134726,2.70088792
-2.21588775,2.25836945,0.00000000
-2.21188775,2.25836945,-1.73955488
-2.20788775,1.76396978,0.00000000
-2.20388775,1.76396978,-0.50355536
-2.19988775,2.25836945,-0.25940731
-2.19588775,2.45368814,-0.99185151
-2.19188775,2.16071033,2.21259189
-2.18788775,1.96539199,-0.99185151
-2.18388775,2.35602903,0.24414806
-2.17988775,2.06305122,0.73244417
-2.17588775,1.76396978,1.46488833
-2.17188775,2.16071033,1.46488833
-2.16788775,2.45368814,1.72429574
-2.16388775,2.06305122,-0.99185151
-2.15988775,1.76396978,-2.71614718
-2.15588775,2.06305122,-1.23599958
-2.15188775,1.86162913,1.22074032
-2.14788775,2.06305122,0.00000000
-2.14388775,2.06305122,-2.47199917
-2.13988775,1.96539199,-0.50355536
-2.13588775,2.35602903,-2.47199917
-2.13188775,2.06305122,0.73244417
-2.12788775,1.47099209,-1.98370302
-2.12388775,1.96539199,-0.50355536
-2.11988775,2.25836945,1.22074032
-2.11588775,2.55134726,0.24414806
-2.11188775,1.86162913,-1.23599958
-2.10788775,1.76396978,0.00000000
-2.10388775,1.76396978,-0.74770343
-2.09988775,2.35602903,-2.22785115
-2.09588775,1.86162913,0.48829612
-2.09188775,2.45368814,-0.50355536
-2.08788775,1.96539199,-1.73955488
-2.08388775,1.96539199,1.46488833
-2.07988775,1.76396978,-0.99185151
-2.07588775,2.25836945,-1.23599958
-2.07188775,1.96539199,-0.74770343
-2.06788775,1.96539199,0.00000000
-2.06388775,1.96539199,-1.48014760
-2.05988775,2.06305122,-0.74770343
-2.05588775,2.35602903,0.97659224
-2.05188775,2.25836945,-1.23599958
-2.04788775,2.35602903,-0.50355536
-2.04388775,2.55134726,1.96844375
-2.03988775,2.35602903,0.48829612
-2.03588775,1.86162913,-0.50355536
-2.03188775,2.16071033,-3.46385050
-2.02788775,2.06305122,-0.99185151
-2.02388775,1.66631055,-0.74770343
-2.01988775,2.64900661,0.24414806
-2.01588775,1.96539199,-3.70799875
-2.01188775,1.76396978,3.69273949
-2.00788775,2.45368814,1.46488833
-2.00388775,2.16071033,0.00000000
-1.99988775,2.16071033,0.00000000
-1.99588775,2.35602903,0.48829612
-1.99188775,2.25836945,-0.50355536
-1.98788775,2.55134726,1.96844375
-1.98388775,1.37333298,0.73244417
-1.97988775,1.66631055,0.48829612
-1.97588775,1.76396978,-5.18814611
-1.97188775,2.25836945,-0.50355536
-1.96788775,2.06305122,-1.73955488
-1.96388775,2.55134726,-0.74770343
-1.95988775,1.96539199,-0.25940731
-1.95588775,1.86162913,-0.50355536
-1.95188775,2.06305122,-0.25940731
-1.94788775,2.55134726,-0.25940731
-1.94388775,2.64900661,0.73244417
-1.93988775,2.45368814,-0.74770343
-1.93588775,1.66631055,0.24414806
-1.93188775,2.16071033,2.21259189
-1.92788775,2.74666595,-0.99185151
-1.92388775,2.25836945,-3.46385050
-1.91988775,2.35602903,0.97659224
-1.91588775,1.66631055,-1.73955488
-1.91188775,1.76396978,0.73244417
-1.90788775,2.35602903,-0.99185151
-1.90388775,2.16071033,-0.99185151
-1.89988775,2.45368814,0.00000000
-1.89588775,2.35602903,0.00000000
-1.89188775,2.35602903,0.97659224
-1.88788775,2.06305122,-0.99185151
-1.88388775,1.86162913,0.48829612
-1.87988775,2.16071033,0.24414806
-1.87588775,2.64900661,-0.25940731
-1.87188775,1.66631055,0.97659224
-1.86788775,2.35602903,-1.23599958
-1.86388776,2.45368814,0.48829612
-1.85988776,3.04574704,-0.74770343
-1.85588776,2.06305122,-2.71614718
-1.85188776,2.45368814,0.73244417
-1.84788776,2.45368814,1.46488833
-1.84388776,2.45368814,-1.73955488
-1.83988776,1.86162913,0.73244417
-1.83588776,2.35602903,-0.74770343
-1.83188776,2.16071033,-0.74770343
-1.82788776,2.25836945,1.96844375
-1.82388776,1.86162913,-0.50355536
-1.81988776,2.06305122,-0.99185151
-1.81588776,1.76396978,-0.99185151
-1.81188776,2.25836945,0.00000000
-1.80788776,2.16071033,0.00000000
-1.80388776,2.35602903,-0.50355536
-1.79988776,1.96539199,-0.50355536
-1.79588776,2.55134726,-2.96029520
-1.79188776,1.37333298,-0.25940731
-1.78788776,2.16071033,0.24414806
-1.78388776,2.55134726,-0.99185151
-1.77988776,2.64900661,-2.47199917
-1.77588776,1.86162913,0.00000000
-1.77188776,1.66631055,-1.48014760
-1.76788776,1.66631055,1.22074032
-1.76388776,1.96539199,1.96844375
-1.75988776,1.66631055,0.00000000
-1.75588776,2.25836945,0.48829612
-1.75188776,2.06305122,-0.99185151
-1.74788776,2.64900661,-0.50355536
-1.74388776,2.16071033,-0.99185151
-1.73988776,2.16071033,-0.50355536
-1.73588776,2.25836945,1.96844375
-1.73188776,2.25836945,-1.73955488
-1.72788776,2.55134726,-1.73955488
-1.72388776,2.25836945,-1.73955488
-1.71988776,1.96539199,-1.48014760
-1.71588776,2.06305122,-0.25940731
-1.71188776,2.35602903,0.73244417
-1.70788776,2.06305122,-0.99185151
-1.70388776,2.64900661,-1.73955488
-1.69988776,2.35602903,-1.23599958
-1.69588776,1.76396978,-0.74770343
-1.69188776,1.86162913,-0.25940731
-1.68788776,2.55134726,-2.22785115
-1.68388776,2.64900661,-2.22785115
-1.67988776,2.35602903,0.00000000
-1.67588776,2.45368814,-0.50355536
-1.67188776,1.86162913,-2.22785115
-1.66788776,2.25836945,-1.23599958
-1.66388776,2.35602903,0.48829612
-1.65988776,1.96539199,0.00000000
-1.65588776,1.96539199,0.48829612
-1.65188776,2.25836945,-0.74770343
-1.64788776,1.96539199,-2.47199917
-1.64388776,1.56865132,0.73244417
-1.63988776,1.86162913,0.00000000
-1.63588776,2.64900661,-1.73955488
-1.63188776,1.96539199,-0.99185151
-1.62788776,2.45368814,0.24414806
-1.62388776,2.16071033,-1.48014760
-1.61988776,2.16071033,-1.73955488
-1.61588776,2.16071033,-1.48014760
-1.61188776,2.06305122,-0.25940731
-1.60788776,2.55134726,-0.99185151
-1.60388776,2.06305122,-1.73955488
-1.59988776,2.06305122,-0.25940731
-1.59588776,2.06305122,-1.23599958
-1.59188776,2.74666595,-2.47199917
-1.58788776,2.55134726,-2.22785115
-1.58388776,1.96539199,-0.74770343
-1.57988776,2.55134726,-1.48014760
-1.57588776,2.25836945,1.22074032
-1.57188776,2.16071033,-0.74770343
-1.56788776,1.86162913,-1.23599958
-1.56388776,2.45368814,0.48829612
-1.55988776,2.06305122,-1.98370302
-1.55588776,1.96539199,-1.73955488
-1.55188776,2.55134726,0.73244417
-1.54788776,2.25836945,-3.46385050
-1.54388776,2.06305122,0.97659224
-1.53988776,2.35602903,0.48829612
-1.53588776,1.66631055,-0.74770343
-1.53188776,2.55134726,-1.48014760
-1.52788776,2.55134726,-0.50355536
-1.52388776,2.25836945,0.97659224
-1.51988776,2.25836945,-0.50355536
-1.51588776,2.55134726,-0.99185151
-1.51188777,2.06305122,0.00000000
-1.50788777,2.45368814,-1.23599958
-1.50388777,2.45368814,0.97659224
-1.49988777,1.86162913,-0.74770343
-1.49588777,2.25836945,-1.73955488
-1.49188777,1.76396978,-0.74770343
-1.48788777,1.66631055,-0.74770343
-1.48388777,2.25836945,-0.50355536
-1.47988777,1.17801452,-2.96029520
-1.47588777,1.47099209,-3.95214677
-1.47188777,2.06305122,-2.96029520
-1.46788777,1.66631055,0.00000000
-1.46388777,1.86162913,0.00000000
-1.45988777,2.55134726,0.48829612
-1.45588777,2.06305122,-2.71614718
-1.45188777,2.35602903,-2.71614718
-1.44788777,2.45368814,-1.48014760
-1.44388777,2.16071033,-0.50355536
-1.43988777,1.96539199,0.00000000
-1.43588777,2.55134726,1.72429574
-1.43188777,1.86162913,-0.25940731
-1.42788777,2.06305122,0.97659224
-1.42388777,1.66631055,-0.50355536
-1.41988777,2.06305122,0.73244417
-1.41588777,2.06305122,0.00000000
-1.41188777,2.16071033,-0.99185151
-1.40788777,2.06305122,-0.99185151
-1.40388777,2.74666595,-1.23599958
-1.39988777,2.45368814,0.97659224
-1.39588777,2.45368814,-1.48014760
-1.39188777,2.25836945,-0.74770343
-1.38788777,2.25836945,0.97659224
-1.38388777,2.16071033,-0.74770343
-1.37988777,1.76396978,0.24414806
-1.37588777,1.47099209,-0.25940731
-1.37188777,1.96539199,0.00000000
-1.36788777,2.25836945,0.00000000
-1.36388777,2.06305122,-0.50355536
-1.35988777,2.55134726,-2.71614718
-1.35588777,2.25836945,2.45673990
-1.35188777,2.25836945,0.00000000
-1.34788777,2.16071033,-0.50355536
-1.34388777,1.56865132,-2.71614718
-1.33988777,2.45368814,0.00000000
-1.33588777,2.25836945,-2.47199917
-1.33188777,2.64900661,-2.22785115
-1.32788777,2.25836945,-0.25940731
-1.32388777,2.35602903,-0.99185151
-1.31988777,2.16071033,-0.50355536
-1.31588777,1.96539199,-0.74770343
-1.31188777,2.06305122,-0.74770343
-1.30788777,1.96539199,-0.74770343
-1.30388777,2.35602903,-0.50355536
-1.29988777,2.06305122,-1.23599958
-1.29588777,2.25836945,0.97659224
-1.29188777,1.66631055,-0.74770343
-1.28788777,1.86162913,0.48829612
-1.28388777,2.25836945,0.73244417
-1.27988777,1.96539199,-2.71614718
-1.27588777,2.35602903,0.73244417
-1.27188777,1.96539199,0.00000000
-1.26788777,2.25836945,-0.99185151
-1.26388777,1.86162913,0.00000000
-1.25988777,2.45368814,-1.73955488
-1.25588777,2.16071033,-0.50355536
-1.25188777,2.74666595,0.24414806
-1.24788777,2.16071033,-0.74770343
-1.24388777,2.16071033,0.97659224
-1.23988777,1.66631055,0.48829612
-1.23588777,1.27567363,-0.99185151
-1.23188777,1.96539199,-1.98370302
-1.22788777,1.66631055,-3.21970248
-1.22388777,2.16071033,0.73244417
-1.21988777,2.45368814,-0.50355536
-1.21588777,2.45368814,-2.47199917
-1.21188777,2.64900661,-0.50355536
-1.20788777,2.64900661,0.00000000
-1.20388777,2.35602903,0.00000000
-1.19988777,2.06305122,-1.48014760
-1.19588777,1.86162913,1.46488833
-1.19188777,2.64900661,0.24414806
-1.18788777,2.35602903,-1.23599958
-1.18388777,1.76396978,-1.23599958
-1.17988777,2.45368814,0.48829612
-1.17588777,1.96539199,0.97659224
-1.17188777,2.06305122,-0.74770343
-1.16788777,1.96539199,-1.48014760
-1.16388777,2.64900661,0.97659224
-1.15988777,1.96539199,-0.99185151
-1.15588778,2.16071033,-0.25940731
-1.15188778,2.35602903,0.00000000
-1.14788778,1.86162913,1.22074032
-1.14388778,1.76396978,0.48829612
-1.13988778,2.55134726,-2.47199917
-1.13588778,1.96539199,-2.71614718
-1.13188778,2.25836945,0.24414806
-1.12788778,2.25836945,-2.96029520
-1.12388778,2.74666595,-1.23599958
-1.11988778,1.86162913,-1.73955488
-1.11588778,2.06305122,-2.22785115
-1.11188778,2.45368814,-0.50355536
-1.10788778,1.56865132,-0.99185151
-1.10388778,2.25836945,-3.21970248
-1.09988778,1.96539199,0.24414806
-1.09588778,2.35602903,-1.23599958
-1.09188778,1.76396978,0.48829612
-1.08788778,2.25836945,0.73244417
-1.08388778,1.96539199,-2.96029520
-1.07988778,2.45368814,-1.48014760
-1.07588778,1.66631055,-0.50355536
-1.07188778,1.76396978,-1.98370302
-1.06788778,2.35602903,0.24414806
-1.06388778,2.16071033,-1.48014760
-1.05988778,2.35602903,0.73244417
-1.05588778,2.64900661,-0.99185151
-1.05188778,2.94808793,-1.23599958
-1.04788778,2.35602903,-0.25940731
-1.04388778,1.96539199,2.45673990
-1.03988778,1.96539199,-0.25940731
-1.03588778,2.45368814,0.00000000
-1.03188778,2.35602903,-0.50355536
-1.02788778,2.85042882,-0.50355536
-1.02388778,2.06305122,1.22074032
-1.01988778,2.16071033,1.22074032
-1.01588778,2.06305122,-0.74770343
-1.01188778,2.25836945,0.97659224
-1.00788778,2.35602903,0.73244417
-1.00388778,2.25836945,-1.73955488
-0.99988778,2.25836945,-0.50355536
-0.99588778,2.85042882,-2.22785115
-0.99188778,2.16071033,-1.23599958
-0.98788778,1.96539199,-1.23599958
-0.98388778,2.25836945,-1.23599958
-0.97988778,2.16071033,-0.99185151
-0.97588778,1.76396978,0.24414806
-0.97188778,2.25836945,-2.71614718
-0.96788778,1.86162913,-0.74770343
-0.96388778,2.06305122,-0.99185151
-0.95988778,1.56865132,-0.25940731
-0.95588778,2.25836945,-1.48014760
-0.95188778,2.06305122,0.00000000
-0.94788778,2.16071033,0.00000000
-0.94388778,2.45368814,0.24414806
-0.93988778,2.06305122,-0.74770343
-0.93588778,2.06305122,0.00000000
-0.93188778,2.25836945,1.72429574
-0.92788778,1.37333298,-0.50355536
-0.92388778,1.56865132,-0.50355536
-0.91988778,2.55134726,-0.50355536
-0.91588778,2.45368814,-1.98370302
-0.91188778,2.16071033,0.00000000
-0.90788778,2.06305122,-2.22785115
-0.90388778,2.55134726,-1.98370302
-0.89988778,2.25836945,-0.50355536
-0.89588778,2.06305122,-1.98370302
-0.89188778,2.16071033,-3.70799875
-0.88788778,2.16071033,-1.23599958
-0.88388778,2.45368814,-0.74770343
-0.87988778,2.06305122,-1.23599958
-0.87588778,2.45368814,-1.98370302
-0.87188778,1.86162913,-1.98370302
-0.86788778,2.16071033,-0.74770343
-0.86388778,2.25836945,-2.47199917
-0.85988778,2.06305122,-0.50355536
-0.85588778,2.85042882,-0.99185151
-0.85188778,1.96539199,-2.71614718
-0.84788778,1.86162913,-1.48014760
-0.84388778,1.96539199,0.00000000
